parent_product_id,review_count,review_text_count
b07b8j3qsb,3,3
b07b8k1cbx,1,1
b07b8kd61v,1,1
b07b8kpk6t,6,6
b07b8lpt59,1,1
b07b8lqz3p,1,1
b07b8m4wyv,1,1
b07b8m9m37,3,3
b07b8mkrqg,2,2
b07b8nj32z,1,1
b07b8nlvr4,1,1
b07b8nnnrj,1,1
b07b8pshms,70,70
b07b8pvff5,1,1
b07b8pxkdy,2,2
b07b8qdbwv,3,3
b07b8r8n4n,1,1
b07b8rnbgv,1,1
b07b8ry7m6,2,2
b07b8th62d,2,2
b07b8tjwqp,4,4
b07b8wbtmr,1,1
b07b8wmy2q,4,4
b07b8wn9qs,2,2
b07b8wyjpt,1,1
b07b8xnh98,1,1
b07b8z4br6,1,0
b07b8z8jp5,5,5
b07b8z9vsj,10,10
b07b8z9z79,1,1
b07b8zlwgg,1,1
b07b8zmrdc,12,12
b07b8zrwxm,1,1
b07b925t2f,1,1
b07b92mx8q,2,2
b07b93c396,1,1
b07b93kmbl,1,1
b07b94mn6c,1,1
b07b94p2cf,1,1
b07b94th8j,2,2
b07b96qmn2,8,8
b07b9763bh,1,1
b07b97cz69,1,1
b07b9hb8gp,2,2
b07b9hls66,1,1
b07b9j8gp1,1,1
b07b9jr1n7,3,3
b07b9k31f1,1,1
b07b9kw1l1,3,3
b07b9mnrc5,5,5
b07b9nlvv9,1,1
b07b9nwt7s,1,1
b07b9p22bf,25,25
b07b9pdfs6,2,2
b07b9pzdpd,10,10
b07b9q43r1,3,3
b07b9ryxkv,1,1
b07b9s7v7m,1,1
b07b9snj8l,1,1
b07b9v6prp,2,2
b07b9v95d2,1,1
b07b9vvqhw,1,1
b07b9w54vm,1,1
b07b9whgn3,7,7
b07b9wv47n,1,1
b07b9x1ky6,1,1
b07b9x4jns,1,1
b07b9xtmv4,1,1
b07b9ybd7r,2,2
b07b9zjtxq,1,1
b07bb1jsmf,10,10
b07bb1q5mt,1,1
b07bb37g9r,1,1
b07bb3jvbz,2,2
b07bb3q8r5,1,1
b07bb5tmrq,2,2
b07bb646xr,2,2
b07bb6kvw1,1,1
b07bb6q7b4,1,1
b07bb6t34t,2,2
b07bbfvqg6,1,1
b07bbhpzxn,1,1
b07bbj93lf,1,1
b07bbjfhrt,2,2
b07bbk9wff,2,2
b07bbkwz5k,2,2
b07bbl6l8d,3,3
b07bblcfpf,3,3
b07bbm43w4,1,1
b07bbpbhhw,1,1
b07bbplq1q,1,1
b07bbs4kmv,1,1
b07bbt46vy,1,1
b07bbt8f93,1,1
b07bbts58l,1,1
b07bbv4mbh,1,1
b07bbwr78z,1,1
b07bbwth34,4,4
b07bbxqzpk,1,1
b07bc2ytp5,12,12
b07bc48l1c,1,1
b07bc4p6sj,1,1
b07bc71w3v,5,5
b07bc7lcmy,1,1
b07bc7tljp,1,1
b07bc856b5,2,2
b07bcb5l33,1,1
b07bcbctpr,1,1
b07bcbhhvb,2,2
b07bcbhvx2,4,4
b07bcbt1y4,1,1
b07bcchtfs,1,1
b07bcdyd2c,1,1
b07bck7qxc,10,10
b07bckv27z,3,3
b07bcnfyz2,5,5
b07bctcqmf,3,3
b07bctt995,1,1
b07bcwrp6q,1,1
b07bcy1sjs,1,1
b07bcymd6p,1,1
b07bcymxxl,1,1
b07bcz3b5b,1,1
b07bcz6y6j,2,2
b07bczdft7,2,2
b07bczsngs,2,2
b07bczy4p5,2,2
b07bd1g7kk,1,1
b07bd3q3c9,2,2
b07bd5y6sy,1,1
b07bddlsrj,1,1
b07bdffg3r,1,1
b07bdfj729,4,4
b07bdfmqf6,2,2
b07bdfmwzd,1,1
b07bdh1l4s,1,1
b07bdjf2q3,2,2
b07bdk4s18,1,1
b07bdkr1hr,1,1
b07bdlxwnj,3,3
b07bdmqbws,9,9
b07bdnf6hm,1,1
b07bdnpmft,1,1
b07bdp2dyq,1,1
b07bdp6tp3,1,1
b07bdplj4m,1,1
b07bdq88r2,2,2
b07bdxrtbd,1,1
b07bf17s3c,7,7
b07bf4kn7y,5,5
b07bf532k7,5,5
b07bf54bzs,2,2
b07bf54ftf,10,10
b07bf7f5vr,2,2
b07bf8kxw3,1,1
b07bf8n44x,4,4
b07bf8nhxd,3,3
b07bf8qswk,1,1
b07bf8v3rq,1,1
b07bf8vx43,2,2
b07bf9hjr7,1,1
b07bf9tdrt,1,1
b07bfbg1jr,4,4
b07bfbsx9m,4,4
b07bfbxj6s,32,32
b07bfc4sds,1,1
b07bfffb6p,1,1
b07bfg8zhk,12,12
b07bfgpg5k,1,1
b07bfgwsxr,2,2
b07bfj1rf6,1,1
b07bfj4bpw,1,1
b07bfk2r9t,1,1
b07bfkswsb,10,10
b07bfmvf1n,2,2
b07bfndv63,1,1
b07bfnkwwr,1,1
b07bfq5prw,1,1
b07bfq829d,1,1
b07bfqnp6g,2,2
b07bfr1z4b,9,9
b07bft6vcv,1,1
b07bftrgmn,2,2
b07bfv3kjh,1,1
b07bfvxc1z,1,1
b07bfw3nhk,1,1
b07bfwdb15,2,2
b07bfwrj8q,1,1
b07bg17vkr,1,1
b07bg96l5r,2,2
b07bg9737f,11,11
b07bg9cchl,1,1
b07bg9dcpf,1,1
b07bg9sqvd,1,1
b07bgbsb1k,1,1
b07bgbwbwh,1,1
b07bgcll3m,1,1
b07bgf1zqj,2,2
b07bgf488d,2,2
b07bgflx2l,5,5
b07bgfqxyz,1,1
b07bggd568,8,8
b07bggvnch,4,4
b07bggztxt,1,1
b07bgh7f98,1,1
b07bghwk8x,1,1
b07bgj72hq,4,4
b07bgqzndk,1,1
b07bgr2jfv,1,1
b07bgrnb5l,1,1
b07bgs441x,1,1
b07bgsph8p,2,2
b07bgt1lff,1,1
b07bgtthwc,1,1
b07bgvfdqv,2,2
b07bgvzdvk,1,1
b07bgw1xdt,1,1
b07bgw8b9p,2,2
b07bgwvsn9,1,1
b07bgx6922,1,1
b07bgxkxkr,3,3
b07bgxmg7h,2,2
b07bgxx9ty,1,1
b07bgzxld4,2,2
b07bh1vdnt,1,1
b07bh3jdsk,14,14
b07bh3ms2m,6,6
b07bh3r11h,3,3
b07bh4kdxt,13,13
b07bh4pf2y,33,33
b07bh4qbwj,1,1
b07bh6k2gt,1,1
b07bhcnbly,1,1
b07bhdws6b,1,1
b07bhfn8pv,1,1
b07bhfv62r,1,1
b07bhg5hcv,3,3
b07bhgj3lk,2,2
b07bhgzdr2,2,2
b07bhhh3wc,2,2
b07bhkjjfm,1,1
b07bhkjsf2,1,1
b07bhl4bkn,2,2
b07bhmh1dt,1,1
b07bhms7fr,1,1
b07bhpfrd8,6,6
b07bhpr9my,1,1
b07bhq37wq,3,3
b07bhq778d,15,15
b07bhs79dj,1,1
b07bhtfwvm,2,2
b07bhvlm19,1,1
b07bhwcfw4,7,7
b07bhwp416,1,1
b07bhwxkj9,3,3
b07bhxrxcx,1,1
b07bhxz7cb,1,1
b07bhxzd21,25,25
b07bhzy27m,8,8
b07bj2vq73,1,1
b07bj4cm4k,8,8
b07bj55nx2,13,13
b07bj59dqg,1,1
b07bj5rrlp,1,1
b07bj7vmzd,3,3
b07bj7xkj3,1,1
b07bj8tfs4,1,1
b07bj8zgp7,1,1
b07bj99qky,1,1
b07bj9p8fp,3,3
b07bjb321m,2,2
b07bjb5r6z,1,1
b07bjbzk91,2,2
b07bjcplhc,26,26
b07bjhgmnz,1,1
b07bjlq19p,1,1
b07bjmmmwp,1,1
b07bjmpjlj,1,1
b07bjy2x7l,4,4
b07bjyx2qn,2,2
b07bjyyh7y,1,1
b07bjzbyth,2,2
b07bjzppl8,1,1
b07bk1dy9f,1,1
b07bk248fr,1,1
b07bk2vhc8,1,1
b07bk3s4xf,14,14
b07bk3vbfn,1,1
b07bk3xtxj,1,1
b07bk6dq4w,1,1
b07bk7yhg3,1,1
b07bk8cxg6,1,1
b07bk9t79v,1,1
b07bk9v6f1,2,2
b07bkbdfx3,1,1
b07bkbdn26,1,1
b07bkp6kfx,4,4
b07bkp8k3p,2,2
b07bkpbxwf,1,1
b07bkpf5vv,6,6
b07bkpscsw,3,3
b07bkpvb3z,1,1
b07bkq1cpm,1,1
b07bkr7jkr,9,9
b07bkrs4qz,2,2
b07bkstkll,8,8
b07bkt33bw,3,3
b07bktfnvh,10,10
b07bkthrkb,2,2
b07bktzng3,2,1
b07bkv2y91,1,1
b07bkv97jq,1,1
b07bkvj413,1,1
b07bkvkfk8,1,1
b07bkvnbh6,3,3
b07bkvzmkq,1,1
b07bkw2lhg,23,23
b07bkw5426,1,1
b07bkw7rpg,1,1
b07bkwh915,1,1
b07bkx255d,1,1
b07bkx4mt3,1,1
b07bkz43k5,6,6
b07bl2cm7z,3,3
b07bl34y14,1,1
b07bl43lq5,1,1
b07bl5vp1q,1,1
b07bl6lkvx,1,1
b07bldgsrc,7,7
b07blmms34,1,1
b07blnnc8y,1,1
b07blnrndf,1,1
b07blq5n4t,3,3
b07blqgrqy,1,1
b07blqhd48,1,1
b07bls56ml,4,4
b07blv7rr2,1,1
b07blvcny3,2,2
b07blvcy8y,3,3
b07blvpfv9,9,9
b07blvpgbb,1,1
b07blvswjy,5,5
b07blvymxw,4,4
b07blw1hw8,2,2
b07blwqs7b,1,1
b07blwvpmw,1,1
b07blxbdy4,1,1
b07blxk586,2,2
b07blz1pt1,1,1
b07blz77y7,6,6
b07bm1kzsf,7,7
b07bm1vvb4,6,6
b07bm5d5g9,22,22
b07bm6yb72,1,1
b07bm71fl6,1,1
b07bm932d5,3,3
b07bm99kqv,1,1
b07bmb25b1,1,1
b07bmdt3zj,1,1
b07bmfl5m1,14,14
b07bmgf1y8,3,3
b07bmhfk5x,1,1
b07bmj95rz,2,2
b07bmj9zfc,1,1
b07bmk3v8s,2,2
b07bmkxhyv,1,1
b07bml351y,1,1
b07bml7zph,2,2
b07bmm7cvk,2,2
b07bmmxx5r,3,3
b07bmnkj1h,2,2
b07bmnrtdl,1,1
b07bmnw7ng,1,1
b07bmnyj13,1,1
b07bmpcq33,1,1
b07bmpgym9,72,72
b07bmpn9yc,1,1
b07bmqrtkk,1,1
b07bms427q,1,1
b07bms6j9y,1,1
b07bmsb1dn,1,1
b07bmtw7cp,1,1
b07bmtwddv,1,1
b07bmwzrfg,1,1
b07bmx15j4,7,7
b07bmx33mt,1,1
b07bmy6jxz,17,17
b07bmz19x5,1,1
b07bmzb9s8,1,1
b07bmzlfsm,24,24
b07bn1lyfq,4,4
b07bn2c7jw,7,7
b07bn2tk2f,1,1
b07bn2wgkk,16,16
b07bn32v11,2,2
b07bn3dgbs,1,1
b07bn3m3nr,1,1
b07bn3vjll,2,2
b07bn3x74x,2,2
b07bn3x9by,3,3
b07bn3z97f,1,1
b07bn66ztp,9,9
b07bn8h2lq,6,6
b07bn986cn,1,1
b07bnb36fn,1,1
b07bnb7sxn,1,1
b07bnbm676,1,1
b07bnbvbt4,3,3
b07bncb8tw,4,4
b07bnccx9x,1,1
b07bncxrrh,1,1
b07bncysrs,4,4
b07bnd65c8,4,4
b07bng1rwj,1,1
b07bng26tm,11,11
b07bnhpt1b,1,1
b07bnktzrx,1,1
b07bnmfc6m,2,2
b07bnpgxlz,1,1
b07bnsk26w,1,1
b07bnsrfdg,1,1
b07bntt553,1,1
b07bnx4yfb,1,1
b07bnxjcg7,8,8
b07bnxk5sp,1,1
b07bnyslbx,1,1
b07bnzcq66,1,1
b07bnzd6xt,3,3
b07bnzdj1l,1,1
b07bnzk4h7,1,1
b07bnzrnlt,1,1
b07bp28vkb,2,2
b07bp2phkv,2,2
b07bp4g548,6,6
b07bp4rh8d,4,4
b07bpdqzfm,2,2
b07bphbmly,1,1
b07bpl3822,1,1
b07bpmnsqn,1,1
b07bpmpfv3,1,1
b07bpmrqzc,1,1
b07bpncnxn,1,1
b07bpnryqs,1,1
b07bppdjqh,2,2
b07bpqs3yp,4,4
b07bpr7tgf,5,5
b07bprfm2h,4,4
b07bps4qmr,1,1
b07bpt5m4j,1,1
b07bpx92cc,1,1
b07bpzjxp1,1,1
b07bpzt9kf,3,2
b07bq2k9v3,1,1
b07bq3396h,1,1
b07bq44ykv,1,1
b07bq5kkkn,10,10
b07bq7z3qx,1,1
b07bq9zbpv,2,2
b07bqc5mrk,1,1
b07bqfc8qc,4,4
b07bqfthmq,2,2
b07bqfykwk,1,1
b07bqgvvsc,3,3
b07bqgx26p,1,1
b07bqhmrvm,9,9
b07bqj3njf,1,1
b07bqjqrk5,1,1
b07bqjzhjz,1,1
b07bqkmqp7,1,1
b07bqr964x,2,2
b07bqs2gj8,1,1
b07bqt6f2s,1,1
b07bqv5p39,1,1
b07bqxc688,40,40
b07bqxykgz,7,7
b07bqyktk3,1,1
b07br3f9n6,75,75
b07br4gr78,1,1
b07br5qdx5,1,1
b07br5qwsn,7,7
b07br69f6z,1,1
b07br72c2p,10,10
b07br88g64,1,1
b07br8c11w,3,3
b07brbjd77,2,2
b07brbrz86,10,10
b07brcd9mj,5,5
b07brfbqt9,8,8
b07brhqcfl,1,1
b07brk2rmr,2,2
b07brklllz,1,1
b07brkzgms,1,1
b07brmlp2t,1,1
b07brn8rcb,1,1
b07brpqnvq,3,3
b07brrgql3,13,13
b07brrm26j,31,31
b07brrmhsq,14,14
b07brs4t6c,1,1
b07brsmf76,7,7
b07brst5n2,1,1
b07brx6rpr,2,2
b07brxzqgx,5,5
b07brzd88v,2,2
b07brzff2p,1,1
b07brzglcw,1,1
b07brzpxyn,1,1
b07bs2cvgp,1,1
b07bs43nft,2,2
b07bs66p6n,1,1
b07bs6j4vm,2,2
b07bs7cjbh,1,1
b07bs8xfwb,1,1
b07bsbmzt7,2,2
b07bsbsby2,1,1
b07bsbt44t,1,1
b07bscmn92,1,1
b07bsdx44z,1,1
b07bsfnkzk,1,1
b07bsfzn2k,1,1
b07bsfzn4h,4,4
b07bsjvw59,8,8
b07bskn1db,12,12
b07bskwnlh,1,1
b07bsn9xxv,1,1
b07bspnrrn,9,9
b07bsqbqlf,3,3
b07bsqt4rp,4,4
b07bsr97mg,2,2
b07bssf5x9,5,5
b07bssn2cq,3,3
b07bsszx1c,5,5
b07bst38j9,5,5
b07bst7tj3,2,2
b07bst9twd,1,1
b07bstdx5k,1,1
b07bstr9z1,1,1
b07bsw2ptp,1,1
b07bsynmp5,4,4
b07bsz46gx,2,2
b07bszjwjm,27,27
b07bt1rnqr,19,19
b07bt247f3,1,1
b07bt3nbz2,1,1
b07bt3xb25,1,1
b07bt5nfzr,1,1
b07bt64yd4,1,1
b07bt65y5s,3,3
b07bt6jmvw,2,2
b07bt6kwvj,1,1
b07bt6msxf,1,1
b07bt7fznk,6,6
b07bt7psxy,1,1
b07bt8nvkp,2,2
b07bt8t1x5,1,1
b07bt9fq4r,1,1
b07bt9lbrp,2,2
b07bt9yh4w,2,2
b07btb3xtf,1,1
b07btbr7vm,2,2
b07btby128,1,1
b07btg15bm,2,2
b07btg8jll,3,3
b07bthhrl9,2,2
b07btjbpbx,1,1
b07btk6l5c,1,1
b07btkvrg8,5,5
b07btndc6w,1,1
b07btnjzfm,3,3
b07btpgpkp,2,2
b07btpw5kf,1,1
b07btpzbwb,1,1
b07btqm94j,15,15
b07bts6mhn,2,2
b07btsgy6n,1,1
b07btt58wc,1,1
b07bttrsm8,2,2
b07btvrw7q,1,1
b07btvsv39,4,4
b07btw65nc,1,1
b07btwbxj3,1,1
b07btwjs9f,1,1
b07btx1jkv,1,1
b07btxrl5c,2,2
b07bty8fd2,6,6
b07bty8kyg,10,10
b07btyjpdg,1,1
b07btz65cm,1,1
b07btzbpq6,1,1
b07bv1xzd2,5,5
b07bv3ft21,1,1
b07bv5jqsn,1,1
b07bv6x76k,1,1
b07bv76zws,2,2
b07bv78lfv,1,1
b07bv7cdng,1,1
b07bv8n5wh,5,5
b07bv95hrg,1,1
b07bv9bfr8,2,2
b07bvcfhyv,1,1
b07bvcqqjj,1,1
b07bvfhlb8,1,1
b07bvg3lfn,2,2
b07bvg6ckx,4,4
b07bvkbjk7,1,1
b07bvmtzy8,28,28
b07bvnhzy6,2,2
b07bvq2n7z,1,1
b07bvrgj18,2,2
b07bvrkjzf,3,3
b07bvrwsc7,1,1
b07bvsv4tm,1,1
b07bvt35v2,1,1
b07bvtr9rc,1,1
b07bvxk289,1,1
b07bvyzd29,4,4
b07bvz8yvl,3,3
b07bvzpq5f,1,1
b07bw2n9x2,4,4
b07bw3ws38,1,1
b07bw6mn9v,1,1
b07bw82l52,5,5
b07bw8lvjt,1,1
b07bw8n917,1,1
b07bw94h7m,1,1
b07bw9d37t,4,4
b07bw9rkvc,2,2
b07bwc596b,2,2
b07bwf444n,5,5
b07bwfcnlt,2,2
b07bwgk2kq,2,2
b07bwgkwzc,3,3
b07bwh68qt,6,6
b07bwj4s26,1,1
b07bwjzzcf,1,1
b07bwkfdxq,5,5
b07bwlffkv,5,5
b07bwlxrgs,59,59
b07bwmg3fg,1,1
b07bwn6w6b,1,1
b07bwr3twd,1,1
b07bx2bzdt,3,3
b07bx2t5xc,1,1
b07bx429vt,1,1
b07bx4gw6l,1,1
b07bx5m64x,1,1
b07bx6wrg2,2,2
b07bx7c35k,3,3
b07bx7pshg,1,1
b07bx97fp1,8,8
b07bx9hzsy,1,1
b07bx9r486,1,1
b07bxbh3nd,1,1
b07bxc2dh9,3,3
b07bxdhtcb,1,1
b07bxf1d5d,1,1
b07bxhxd7q,1,1
b07bxk2cgy,1,1
b07bxk8k8z,1,1
b07bxm941m,1,1
b07bxplj9y,1,1
b07bxqh1sz,3,3
b07bxrw5m5,2,2
b07bxt4dtv,2,2
b07bxtnm56,1,1
b07bxw4xj1,1,0
b07bxy61py,9,9
b07bxyqn23,1,1
b07bxyr2m1,1,1
b07bxz5qnq,1,1
b07bxzgnjn,1,1
b07bxzhyx8,8,8
b07by35jzb,2,2
b07by53htd,1,1
b07by5m8xg,1,1
b07byc1p2d,1,1
b07bycpz8j,1,1
b07byg66cl,7,7
b07bygbnx7,1,1
b07byhbcnz,1,1
b07byjqh79,2,2
b07bym55x6,1,1
b07bymhhmy,2,2
b07bypbvx1,1,1
b07byqxngg,14,14
b07bysr3bb,1,1
b07byt9sdz,1,1
b07bytsp6x,4,4
b07bywbm7w,1,1
b07byynnwx,1,1
b07byynny5,1,1
b07bz3b5vb,1,1
b07bz3ffb5,1,1
b07bz5q9nn,8,8
b07bzc2ft3,1,1
b07bzdm8fh,2,2
b07bzf7lvy,1,1
b07bzh7tnm,2,2
b07bzl8xhn,10,10
b07bzn8qg4,1,1
b07bznymq9,1,1
b07bzty19w,2,2
b07bzv3j6g,1,1
b07bzvq4qf,1,1
b07bzwrzsw,1,1
b07bzx873c,2,2
b07bzymmt8,1,1
b07c11b8vb,6,6
b07c122v9y,1,1
b07c14gb7m,1,1
b07c1567xw,1,1
b07c16c9vg,2,2
b07c16rfxl,21,21
b07c18bznf,3,3
b07c19cnyj,7,7
b07c1b7xdk,1,1
b07c1bqsh1,1,1
b07c1c1crd,8,8
b07c1dsdh8,1,1
b07c1ksgvg,3,3
b07c1lfqqj,1,1
b07c1m7cv1,3,3
b07c1mcdr5,1,1
b07c1mnf29,1,1
b07c1mnlrf,1,1
b07c1mr71k,1,1
b07c1mt21w,1,1
b07c1pyjfr,1,1
b07c1r3g3h,1,1
b07c1s6rp1,1,1
b07c1sxvc7,1,1
b07c1tcz6d,1,1
b07c1tj5r4,1,1
b07c1tm29g,1,1
b07c1tpsm4,1,1
b07c1vb771,4,4
b07c1vsz2q,1,1
b07c1x6shd,1,1
b07c1x8qrp,5,5
b07c1xszyq,1,1
b07c1xt4bb,1,1
b07c1y4ryz,20,20
b07c1yk7sh,8,8
b07c1yltp7,1,1
b07c1ym65w,1,1
b07c1zxz34,1,1
b07c21b4vk,1,1
b07c21vtnl,1,1
b07c24qvsj,6,6
b07c25dj5m,2,2
b07c26srbp,3,3
b07c27798t,1,1
b07c27tggt,1,1
b07c29jgwm,1,1
b07c29ljdg,1,1
b07c29wr7c,2,2
b07c2b64gm,2,2
b07c2b6dnm,2,2
b07c2bj4l9,1,1
b07c2j6h2b,7,7
b07c2jrg8y,4,4
b07c2lkdfj,5,5
b07c2lzl93,1,1
b07c2mcvk5,1,1
b07c2mdxlb,2,2
b07c2nbvfk,1,1
b07c2nhb2c,1,1
b07c2nwr5c,1,1
b07c2pb79h,1,1
b07c2szwkw,10,10
b07c2t2l6p,1,1
b07c2vnwgx,2,2
b07c2vthcb,9,9
b07c2xx3k2,1,1
b07c2zg9k8,1,1
b07c31ktvc,4,4
b07c33w6fj,2,2
b07c34dbpp,1,1
b07c34gqqb,1,1
b07c37snny,2,2
b07c38346j,7,7
b07c38pl2n,3,3
b07c38v72v,1,1
b07c3dxdkf,1,1
b07c3fly6p,6,6
b07c3h3vdc,1,1
b07c3hv56j,1,1
b07c3j8byr,4,4
b07c3jtq4p,1,1
b07c3l4n2j,2,2
b07c3lc3xl,1,1
b07c3lspgd,1,1
b07c3n3m52,1,1
b07c3nq6q8,1,1
b07c3qh6bc,2,2
b07c3x82rx,1,1
b07c3xhvxv,1,1
b07c3xsk9j,1,1
b07c3ztqwz,1,1
b07c3zvz41,2,2
b07c4197d9,15,15
b07c41gsjg,1,1
b07c41lqxt,7,7
b07c42j1cc,3,3
b07c433vbm,1,1
b07c44h1fh,4,4
b07c44jf9n,1,1
b07c475s7t,1,1
b07c4949bb,2,2
b07c4bl3sf,1,1
b07c4bnwzq,2,2
b07c4g45y2,1,1
b07c4h9wc4,8,8
b07c4hhyqw,10,10
b07c4jst7l,1,1
b07c4lsg8r,1,1
b07c4lv46p,1,1
b07c4m9dt7,1,1
b07c4mjkj3,1,1
b07c4p43tr,1,1
b07c4pd93z,1,1
b07c4q5hyy,1,1
b07c4qwshh,10,10
b07c4tnkxb,3,3
b07c4wbmt8,1,1
b07c4wn68z,1,1
b07c4yjk42,1,1
b07c4zxngv,3,3
b07c5191bj,6,6
b07c53v83c,1,1
b07c54rkjk,1,1
b07c56b94n,1,1
b07c572hh5,1,1
b07c588ppn,3,3
b07c58khgd,1,1
b07c58zdvz,1,1
b07c59pwnt,3,3
b07c5b5fkv,1,1
b07c5c35n3,14,14
b07c5f6xq7,2,2
b07c5fvgdy,10,10
b07c5gszhn,1,1
b07c5gv5zx,1,1
b07c5h78g7,1,1
b07c5jm5kp,1,1
b07c5kgtmh,1,1
b07c5lsc5l,1,1
b07c5m7gf7,1,1
b07c5mxyjy,1,1
b07c5ns6p8,1,1
b07c5q1s2r,3,3
b07c5r3rcm,5,5
b07c5rhnkr,7,7
b07c5rm7qr,5,5
b07c5s8jqy,1,1
b07c5t68jp,2,2
b07c5t6dms,13,13
b07c5ty6f2,8,8
b07c5xv6nv,1,1
b07c5y3qbg,1,1
b07c5ys4ml,1,1
b07c5z2hjz,1,1
b07c5znmhd,1,1
b07c61q3p2,2,2
b07c638rqh,1,1
b07c64cgw3,1,1
b07c64y8mk,1,1
b07c65frnw,2,2
b07c65jcxg,1,1
b07c65phz3,8,8
b07c65z9z6,1,1
b07c661xkr,2,2
b07c66dv1m,1,1
b07c681jdf,1,1
b07c68gtvk,5,5
b07c68qmf5,1,1
b07c69f9zz,2,2
b07c6c4l9k,23,23
b07c6cc1ws,1,1
b07c6fl8tw,5,5
b07c6fxhss,2,2
b07c6gtgx9,2,2
b07c6h4kcb,4,4
b07c6j6fxf,1,1
b07c6knjqj,1,1
b07c6m4rqb,1,1
b07c6mfd4f,1,1
b07c6pjwb2,2,2
b07c6pkl47,1,1
b07c6t2kp3,1,1
b07c6tf3qx,1,1
b07c6thskg,1,1
b07c6twjjx,1,1
b07c71bqcg,1,1
b07c71c1lh,26,26
b07c7271js,4,4
b07c72gwlt,26,25
b07c734qyj,5,5
b07c738vb9,1,1
b07c73zc58,2,2
b07c746ht9,1,1
b07c74qnv5,8,8
b07c75496l,1,1
b07c76dj63,1,1
b07c76knmf,2,2
b07c79c9rb,1,1
b07c79st8q,1,1
b07c7b1zhr,1,1
b07c7dfn6k,1,1
b07c7frlnx,4,4
b07c7g5wgx,1,1
b07c7hcnt9,1,1
b07c7hzp3l,1,1
b07c7kbgbb,2,2
b07c7kkf69,2,2
b07c7lgpwr,2,2
b07c7m1tw6,17,17
b07c7m34gf,1,1
b07c7m6n4d,1,1
b07c7m8jxd,2,2
b07c7mt2gg,3,3
b07c7mwd24,1,1
b07c7n2h1d,1,1
b07c7nnhf4,1,1
b07c7p4hvq,1,1
b07c7ppbc5,1,1
b07c7py3th,1,1
b07c7qgxnp,3,3
b07c7rbbsn,1,1
b07c7s32lk,1,1
b07c7sbphb,1,1
b07c7tpx88,5,5
b07c7wmst8,1,1
b07c7y3mjs,5,5
b07c7y5b6b,9,9
b07c7ylbtl,2,2
b07c7yv1nt,16,16
b07c7zjdf1,1,1
b07c7zns2l,1,1
b07c7zr2yk,2,2
b07c82fgwh,1,1
b07c83s7cc,1,1
b07c83yfdv,2,2
b07c83yv9z,8,8
b07c83z5kg,1,1
b07c859bv8,2,2
b07c86grzy,5,5
b07c86gzvr,1,1
b07c86jqgn,2,2
b07c86n1mv,1,1
b07c88g7s2,1,1
b07c89lbcb,2,2
b07c8cqv35,21,21
b07c8d158c,1,1
b07c8ffjmw,6,6
b07c8fv89g,1,1
b07c8fyqw1,2,2
b07c8gqkrk,3,3
b07c8h9tzl,9,9
b07c8hh93h,6,6
b07c8hw4fy,2,2
b07c8jd9mp,3,3
b07c8jhkkd,1,1
b07c8ky7j8,1,1
b07c8lbxjs,1,1
b07c8lk2sz,1,1
b07c8llwd4,1,1
b07c8m5vw1,12,12
b07c8n4gg4,1,1
b07c8nv1hq,33,33
b07c8rcl6v,1,1
b07c8rfd1j,1,1
b07c8yszq6,2,2
b07c8zvw8x,1,1
b07c91rbfb,7,7
b07c94rppz,2,2
b07c95v2gs,1,1
b07c976pwn,1,1
b07c985kzf,2,2
b07c98bk79,1,1
b07c9bggwj,1,1
b07c9bxlyp,1,1
b07c9c6p5d,34,34
b07c9cwxhb,2,2
b07c9d1pnd,1,1
b07c9dtvlq,2,2
b07c9fxwkg,2,2
b07c9hpln5,1,1
b07c9s24wk,1,1
b07c9scmxy,3,3
b07c9vpsqf,1,1
b07c9wmn3w,2,2
b07c9xddzf,1,1
b07c9yk9f6,1,1
b07c9ykdr7,1,1
b07c9z68nf,1,1
b07c9z6lfn,2,2
b07c9zj297,1,1
b07cb1gth5,1,1
b07cb4pgcc,1,1
b07cb4x6fx,2,2
b07cb5ndv4,1,1
b07cb7vyb2,1,1
b07cb7wn5c,1,1
b07cb8z6zp,2,2
b07cb91tgm,1,1
b07cbfv8c3,1,1
b07cbfy5pl,2,2
b07cbg8s7p,2,2
b07cbk3q23,1,1
b07cblkzjt,1,1
b07cbn1q2t,1,1
b07cbnxypb,1,1
b07cbqc899,1,1
b07cbrhk31,11,11
b07cbrhwlw,3,3
b07cbrqxt3,1,1
b07cbrvbyy,1,1
b07cbs286b,2,2
b07cbs4tmj,2,2
b07cbs9h3m,1,1
b07cbsw32h,1,1
b07cbswfwr,2,2
b07cbt793k,1,1
b07cbtc81f,1,1
b07cbtstpj,5,5
b07cbv17sn,1,1
b07cbwfttv,1,1
b07cbxgw97,3,3
b07cbybfn9,1,1
b07cbyzryk,1,1
b07cc42vwf,1,1
b07cc4ptbz,13,13
b07cc981r7,1,1
b07cc99n7n,1,1
b07cc9k599,4,4
b07cc9vkg7,1,1
b07ccbf6j6,1,1
b07ccfvl26,4,4
b07ccg74f9,8,8
b07ccggzk7,5,5
b07cch1dj7,1,1
b07cchpc1r,9,9
b07ccjf2yr,9,9
b07ccksk6p,1,1
b07ccmq7j7,1,1
b07ccn11k5,1,1
b07ccnrdkh,4,4
b07ccp9vpc,1,1
b07ccyr13c,1,1
b07cdb91lv,5,5
b07cdctz8r,3,3
